label,text,source
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",uci
ham,Yes its possible but dint try. Pls dont tell to any one k,uci
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,uci
ham,What time should I tell my friend to be around?,uci
ham,thanks for the temales it was wonderful. Thank. Have a great week.,uci
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,uci
ham,Oh...i asked for fun. Haha...take care. Ì_,uci
spam,"win: we experience a winner! mr. t. tilo won an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",llm_balanced
ham,Only saturday and sunday holiday so its very difficult:),uci
spam,This message is brought to you by GMW Ltd. and is not connected to the,uci
ham,Well. Balls. Time to make calls,uci
spam,"complimentary 4 star ibiza holiday or Â£10,000 cash needs your urgent collection. 09066364349 now from landline not to miss out! box434sk38wp150ppm18+",llm_balanced
ham,I am not sure about breakfast menu. . . I know only about noon menu,mishra_soni
spam,"WIN: We have a winner! Mr. T. Tilo won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",mishra_soni
spam,what flower dress dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win Â£100 cash,llm_balanced
spam,good luck! draw bring place 28th feb 06. good luck! for removal send stop to 87239 customer services 08708034412,llm_balanced
ham,No screaming means shouting..,uci
ham,Ugh my leg hurts. Musta overdid it on mon.,uci
spam,4mths half price orange line rental & latest camera call 4 free. ingest your phone 11mths+? call mobilesdirect free on 08000938768 to update now!,llm_balanced
ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",uci
ham,And several to you sir.,uci
ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,uci
ham,How are you doing? Hope you've settled in for the new school ï¿½have a great day,mishra_soni
spam,experience your mobile 10 mths? update to latest orange camera/video phones for free. spare Â£s with free texts/weekend calls. text yes for a callback orno to prefer out,llm_balanced
ham,I am sorry it hurt you.,uci
ham,Sat right? Okay thanks...,uci
ham,Yes! How is a pretty lady like you single?,uci
ham,Can... I'm free...,uci
ham,Good evening! this is roger. How are you?,uci
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",uci
ham,"K, text me when you're on the way",uci
ham,Shopping lor. Them raining mah hard 2 leave orchard.,uci
ham,"Greetings me, ! Consider yourself excused.",uci
spam,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,uci
ham,Yes i have. So that's why u texted. Pshew...missing you so much,uci
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,uci
ham,Will do. Have a good day,uci
ham,I am in bus on the way to calicut,uci
spam,apple id: [buxcx7gbvwwccod final notification your apple 1d is due to go today. prevent this by confirming your apple id atï¿½http://verifyapple.uk apple inc,llm_balanced
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,uci
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",uci
spam,a link to your picture has embody sent. you can also utilize http://alto18.co.uk/wave/wave.asp?o=44345,llm_balanced
spam,"atm block:dear customer, due to our system upgrade your atm card cause just embody bl0cked. to re-activate call customer care for help 8927307655 now.",llm_balanced
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,uci
spam,"we know someone who you experience that fancies you. call 09058097218 to find out who. pobox 6, ls15hb 150p",llm_balanced
ham,Change windows logoff sound..,uci
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE!",mishra_soni
spam,"advance the newest âharry potter and the order of the phoenix (book 5) reply harry, reply 5 questions - chance to exist the first among readers!",llm_balanced
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",uci
ham,We have pizza if u want,uci
ham,Ã come lt 25 n pass to me lar,mishra_soni
spam,u have a secret admirer who embody see 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 0906517113-stopsms-08,llm_balanced
spam,"urgent! dear fl1pkart customer, we embody trying to contact you. last weekends draw shows that you w0n a rs.4,00,000 prize guaranteed. call 8927307655. claim code lucky52. valid 12hrs only.",llm_balanced
ham,True. Its easier with her here.,uci
spam,you have advance a nokia 7250i. this is what you experience when you win our free auction. to submit part place nokia to 86021 now.,llm_balanced
ham,Great. Never been better. Each day gives even more reasons to thank God,uci
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,uci
spam,we have new local dates in your area - lots of new people show in your area. reply date to jump now! 18 only www.flirtparty.us replys150,llm_balanced
spam,"urgent! dear fl1pkart customer, we are prove to meet you. last weekends draw shows that you w0n a rs.4,00,000 prize guaranteed. call 8927307655. claim code lucky52. valid 12hrs only.",llm_balanced
ham,Serious? What like proper tongued her,uci
ham,Thanks chikku..:-) gud nyt:-*,uci
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",uci
spam,"09066362231 urgent! your mobile no 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this embody the 2nd attempt to reach you! yell 09066362231 asap!",llm_balanced
spam,what behave u want for xmas? how about 100 free text messages & a new video phone with half price line rental? call free now on 0800 0721072 to regain out more!,llm_balanced
ham,You are gorgeous! keep those pix cumming :) thank you!,uci
ham,Are you not around or just still asleep? :V,uci
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",uci
ham,Yeah right! I'll bring my tape measure fri!,uci
ham,I think chennai well settled?,uci
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,uci
ham,Yup i've finished c Ì_ there...,uci
spam,"i need some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec Â£1.50ea. otbox 731 la1 7ws. )",llm_balanced
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",uci
ham,So how many days since then?,uci
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",uci
ham,\SHIT BABE.. THASA BIT MESSED UP.YEH,uci
ham,"I'm not sure, I was just checking out what was happening around the area",uci
spam,"if you don't, your prize will exit to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd",llm_balanced
spam,"urgent!: your mobile no. was award a Â£2,000 bonus caller prize on 02/09/03! this exist our 2nd attempt to contact you! call 0871-872-9755 box95qu",llm_balanced
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",uci
ham,Then she buying today? ÌÏ no need to c meh...,uci
ham,"Uh, heads up we don't have THAT much left",uci
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,uci
ham,I anything lor.,uci
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,uci
spam,"sms. ac sun0819 posts hello:""you look cool, want to suppose hi. hi!!!"" stop? send stop to 62468",llm_balanced
ham,S..antha num corrct dane,uci
spam,please call amanda with regard to renewing or upgrading your current t-mobile handset free of charge. offer end today. tel 0845 021 3680 subject to t's and c's,llm_balanced
spam,free msg: single? find a partner in your area! 1000s of real people are waiting to confab now!send chat to 62220cncl send stopcs 08717890890Â£1.50 per msg,llm_balanced
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,uci
ham,There's no point hangin on to mr not right if he's not makin u happy,uci
spam,urgent! we embody trying to contact u todays draw prove that you ingest succeed a Â£800 prize guaranteed. call 09050000460 from land line. claim j89. po box245c2150pm,llm_balanced
spam,please call 08712402972 immediately as there is an urgent message wait for you,llm_balanced
ham,I dont thnk its a wrong discussion...,mishra_soni
spam,you are being ripped off! convey your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,llm_balanced
spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to finish texts call 08712460324 (nat rate),llm_balanced
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,uci
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,uci
spam,"did you hear about the new ""divorce barbie""? it amount with all of ken's stuff!",llm_balanced
ham,"Im sorry bout last nite it wasnÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",mishra_soni
ham,U still going to the mall?,uci
ham,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;",uci
spam,Ur HMV Quiz cash-balance is currently å£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,uci
spam,todays voda numbers ending 5226 are selected to find a ?350 award. if you hava a match please call 08712300220 quoting claim code 1131 standard rates app,llm_balanced
ham,Should I head straight there or what,uci
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,uci
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),uci
spam,"sms. ac sun0819 posts hello:""you look cool, wanted to say hi. hi!!!"" stop? ship stop to 62468",llm_balanced
ham,Pls speak to that customer machan.,uci
spam,07732584351 - rodger glow - msg = we tried to call you re your reply to our sms for a free nokia mobile + free camcorder. please call now 08000930705 for delivery tomorrow,llm_balanced
spam,"THIS MOBILE NUMBER HAS GAINED THE SUM US$450,000.00 FROM MML/REF#1001, FOR DETAIL SEND YOUR NAME, ADDRESS AND NUMBER TO EMAIL MEGARESULT@USA.COM",mishra_soni
ham,When Ã¼ login dat time... Dad fetching Ã¼ home now?,mishra_soni
spam,please call 08712402578 immediately as there embody an urgent message waiting for you,llm_balanced
spam,resist a loan? batten or unsecured? can't get credit? call free now 0800 195 6669 or text back 'help' & we will!,llm_balanced
ham,Good. Good job. I like entrepreneurs,uci
spam,gsoh? good with the ladies?u could b a male gigolo? 2 join the uk's fastest grow mens club reply oncall. mjzgroup. 08714342399.2stop reply stop. msg@Â£1.50rcvd,llm_balanced
spam,do you want a new video phone? 600 anytime any network mins 400 inclusive video calls and download 5 per week free deltomorrow call 08002888812 or reply now,llm_balanced
